利通广场停车库,四川北路1350号,121.48462,31.252987
海鸥商务大厦停车场库,中山北二路1800号,121.494354,31.286242
上海和平眼科医院停车场,伊敏河路61号,121.49305,31.287556
虹口图书馆停车场库,水电路1400号,121.47095,31.282873
汶水东路918弄停车场库,汶水东路918弄,121.46437,31.293116
岳阳医院停车场,甘河路110号,121.488495,31.288952
上海临潼宾馆停车场,临潼路188号,121.51275,31.254187
海伦国际大厦停车场库,宝山路778号,121.47947,31.262108
上海曲阳公园停车场,中山北一路880号,121.4852,31.288177
上海中心大厦停车场库,吴淞路130号,121.50458,31.23341
万安路316号地面停车场,万安路316号,121.48497,31.302004
上海虹口三至喜来登酒店停车场库,四平路59号,121.48738,31.257723
上海大厦停车库,北苏州路20号,121.48697,31.241507
上海精武体育馆停车场,四川北路1702弄30号,121.484085,31.258179
虹口SOHO停车场库,乍浦路600号,121.48677,31.253254
沪办大厦停车场库,中山北一路1250号,121.48971,31.29116
四达路96弄通道临时停车场,四达路96弄通道,121.49011,31.267502
上海大世界城地下停车库,四平路228号,121.479294,31.228374
月亮湾停车场库,天宝路283号,121.47453,31.157476
上海白玉兰广场停车场,提篮桥街道东大名路501号,121.49817,31.248928
上海星荟中心,四川北路街道天潼路338号,121.45806000000005,31.22222000000005
瑞虹新城璟庭停车库,虹关路323弄,121.496895,31.265127
瑞虹新城怡庭停车库,瑞虹路233弄7号,121.50095,31.264357
金融街海伦中心停车库,海伦路440号,121.47684,31.275059
浦江国际金融广场停车场库,东大名路1100号,121.50967,31.251522
上海苏宁宝丽嘉酒店停车场（库）,北苏州路188号,121.48695,31.24504
上海市第一人民医院北院区停车库,武进路86号,121.4895,31.253132
甜爱坊停车库,甜爱路156号-160号,121.40492,31.232931
上海曲阳生活购物中心停车场,曲阳路566号,121.49132,31.279572
中锐WIN文创园停车库,通州路300号,121.47684,31.275059
上海国际航运服务中心停车库,公平路36号,121.51332,31.250326
金岸大厦停车场,东大名路908号,121.50528,31.250612
虹控T创园停车库,保定路23号,121.47684,31.275059
上滨生活广场停车库,周家嘴路887号,121.50361,31.26033
上海时装商厦地下停车库,四川北路1915号,121.4837,31.262302
星港国际中心停车场库,东大名路1099号,121.50724,31.25283
凉城商办中心停车库,水电路1388号,121.47684,31.275059
虹口城创中心停车场库,邯郸路135号,121.49557,31.25107
瑞虹坊停车库,临平路133弄,121.47684,31.275059
东横浜路53号临时停车场,东横浜路53号,121.48077,31.261332
上海商务中心停车场（库）,曲阳路800号,121.49201,31.286797
一方大厦停车库,东长治路399号,121.24708,31.021053
虹口新业坊停车场,广粤支路1号,121.47346,31.26547
上海市第四人民医院停车库,三门路1279号,121.484184,31.261133
上海海湾大厦停车场库,黄浦路53号,121.49167,31.244408
广中路612号停车场,广中路612号,121.47577,31.277039
